Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.1.2-10.0.2.4-60234-80-6,10.0.1.2,60234,10.0.2.4,80,6,16/07/2026 12:23:51 PM,10067590,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.0926150151128524,0.39731455095012813,3355863.333333333,5776933.315556476,1.0026451E7,478.0,1.0067112E7,5033556.0,7061019.824504814,1.0026451E7,40661.0,0,0,0,0,0,0,0,0,0,96,20,0.2979859132125961,0.09932863773753203,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40661.0,0.0,40661.0,40661.0,1.0026451E7,0.0,1.0026451E7,1.0026451E7,NeedManualLabel
10.0.1.2-10.0.2.4-60264-80-6,10.0.1.2,60264,10.0.2.4,80,6,16/07/2026 12:23:51 PM,10027085,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.0970286977720844,0.3989195264625761,3342361.666666667,5753546.205269958,9985944.0,464.0,1.0026621E7,5013310.5,7032365.736410792,9985944.0,40677.0,0,0,0,0,0,0,0,0,0,96,20,0.2991896448469321,0.09972988161564403,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40677.0,0.0,40677.0,40677.0,9985944.0,0.0,9985944.0,9985944.0,NeedManualLabel
10.0.1.2-10.0.2.4-60316-80-6,10.0.1.2,60316,10.0.2.4,80,6,16/07/2026 12:23:52 PM,8432337,3,1,10.0,0.0,10.0,0.0,3.3333333333333335,5.773502691896258,0.0,0.0,0.0,0.0,1.1859108572155026,0.47436434288620105,2810779.0,4833001.890192471,8391401.0,447.0,8431890.0,4215945.0,5904986.504292114,8391401.0,40489.0,0,0,0,0,0,0,0,0,0,96,20,0.3557732571646508,0.11859108572155026,0.0,10.0,2.0,4.47213595499958,20.0,0,0,1,1,3,0,0,0,0.0,2.5,3.3333333333333335,0.0,0,0,0,0,0,0,3,10,1,0,126,0,1,32,40489.0,0.0,40489.0,40489.0,8391401.0,0.0,8391401.0,8391401.0,NeedManualLabel
10.0.1.2-10.0.2.4-60326-80-6,10.0.1.2,60326,10.0.2.4,80,6,16/07/2026 12:23:53 PM,7422466,3,1,10.0,0.0,10.0,0.0,3.3333333333333335,5.773502691896258,0.0,0.0,0.0,0.0,1.3472611393571894,0.5389044557428757,2474155.333333333,4249924.659539312,7381491.0,435.0,7422031.0,3711015.5,5190836.232458167,7381491.0,40540.0,0,0,0,0,0,0,0,0,0,96,20,0.40417834180715684,0.13472611393571893,0.0,10.0,2.0,4.47213595499958,20.0,0,0,1,1,3,0,0,0,0.0,2.5,3.3333333333333335,0.0,0,0,0,0,0,0,3,10,1,0,126,0,1,32,40540.0,0.0,40540.0,40540.0,7381491.0,0.0,7381491.0,7381491.0,NeedManualLabel
10.0.1.2-10.0.2.4-60368-80-6,10.0.1.2,60368,10.0.2.4,80,6,16/07/2026 12:23:54 PM,6413427,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.715151665404471,0.6236915146925348,2137809.0,3667198.4611487826,6372261.0,415.0,6413012.0,3206506.0,4477053.656150438,6372261.0,40751.0,0,0,0,0,0,0,0,0,0,96,20,0.46776863601940116,0.1559228786731337,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40751.0,0.0,40751.0,40751.0,6372261.0,0.0,6372261.0,6372261.0,NeedManualLabel
10.0.1.2-10.0.2.4-60416-80-6,10.0.1.2,60416,10.0.2.4,80,6,16/07/2026 12:23:54 PM,6413173,3,1,9.0,0.0,9.0,0.0,3.0,5.196152422706632,0.0,0.0,0.0,0.0,1.4033614873635876,0.6237162166060389,2137724.333333333,3667517.1846280876,6372546.0,404.0,6412769.0,3206384.5,4477628.533963542,6372546.0,40223.0,0,0,0,0,0,0,0,0,0,96,20,0.46778716245452917,0.15592905415150973,0.0,9.0,1.8,4.024922359499621,16.2,0,0,1,1,3,0,0,0,0.0,2.25,3.0,0.0,0,0,0,0,0,0,3,9,1,0,126,0,1,32,40223.0,0.0,40223.0,40223.0,6372546.0,0.0,6372546.0,6372546.0,NeedManualLabel
10.0.1.2-10.0.2.4-52582-80-6,10.0.1.2,52582,10.0.2.4,80,6,16/07/2026 12:23:46 PM,20447323,5,6,200.0,492.0,168.0,0.0,40.0,72.0867532907399,492.0,0.0,82.0,200.85815890822062,33.84306102075073,0.5379677329888123,2044732.3,4896905.642601709,1.5195809E7,50.0,1.5278407E7,3819601.75,7584450.15480456,1.519624E7,50.0,2.0446736E7,4089347.2,6596016.8217830295,1.5196369E7,130.0,0,0,0,0,168,200,0.2445307877221874,0.2934369452666249,0.0,492.0,57.666666666666664,144.89641022803048,20994.969696969696,1,2,0,4,10,0,0,0,1.0,62.90909090909091,40.0,82.0,0,0,0,0,0,0,2,100,3,246,64240,64,3,32,41579.0,58009.626114981984,82598.0,560.0,1.01820175E7,7090571.938210944,1.5195809E7,5168226.0,NeedManualLabel
10.0.1.2-10.0.2.4-52588-80-6,10.0.1.2,52588,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24759051,5,6,199.0,492.0,168.0,0.0,39.8,72.1886417658623,492.0,0.0,82.0,200.85815890822062,27.908985687698614,0.44428197187363927,2475905.1,5369795.2125229435,1.5196198E7,75.0,1.5277784E7,3819446.0,7584704.010518846,1.5196466E7,117.0,2.4758774E7,4951754.8,7039633.786850471,1.5196584E7,75.0,0,0,0,0,168,200,0.20194635085165422,0.24233562102198505,0.0,492.0,57.583333333333336,144.92597378933797,21003.53787878788,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40986.0,57417.07063234766,81586.0,386.0,1.2338502E7,4041392.440339344,1.5196198E7,9480806.0,NeedManualLabel
10.0.1.2-10.0.2.4-52646-80-6,10.0.1.2,52646,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24637198,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,28.04702060680764,0.44647934395786404,2463719.8,5339196.856995375,1.5085584E7,10.0,1.516666E7,3791665.0,7529478.033240064,1.5085846E7,34.0,2.4636969E7,4927393.8,6997801.165270538,1.5085933E7,10.0,0,0,0,0,168,200,0.20294515634448365,0.24353418761338036,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40712.5,57082.60912484642,81076.0,349.0,1.22778815E7,3970690.954608845,1.5085584E7,9470179.0,NeedManualLabel
10.0.1.2-10.0.2.4-52724-80-6,10.0.1.2,52724,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24526006,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,28.17417560772023,0.4485035190809299,2452600.6,5307549.976504899,1.4953488E7,24.0,1.503444E7,3758610.0,7463436.202510476,1.4953728E7,24.0,2.4525754E7,4905150.8,6953421.123755393,1.4954139E7,222.0,0,0,0,0,168,200,0.20386523594587722,0.24463828313505265,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40801.5,56781.381636060956,80952.0,651.0,1.22220905E7,3862779.388731966,1.4953488E7,9490693.0,NeedManualLabel
10.0.1.2-10.0.2.4-52708-80-6,10.0.1.2,52708,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24556318,5,6,200.0,492.0,168.0,0.0,40.0,72.0867532907399,492.0,0.0,82.0,200.85815890822062,28.180120488747537,0.44794989216217185,2455631.8,5318004.534740886,1.5004826E7,49.0,1.5085735E7,3771433.75,7489106.22105902,1.5005057E7,49.0,2.4556019E7,4911203.8,6968543.582068078,1.5005164E7,91.0,0,0,0,0,168,200,0.20361358734644175,0.2443363048157301,0.0,492.0,57.666666666666664,144.89641022803048,20994.969696969696,1,2,0,4,10,0,0,0,1.0,62.90909090909091,40.0,82.0,0,0,0,0,0,0,2,100,3,246,64240,64,3,32,40623.5,56972.30046698132,80909.0,338.0,1.223749E7,3913604.102843311,1.5004826E7,9470154.0,NeedManualLabel
10.0.1.2-10.0.2.4-52656-80-6,10.0.1.2,52656,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24640913,5,6,198.0,492.0,168.0,0.0,39.6,72.29315320277571,492.0,0.0,82.0,200.85815890822062,28.00220917138906,0.4464120302685213,2464091.3,5338475.953218152,1.5074887E7,35.0,1.5155959E7,3788989.75,7524115.55940716,1.5075127E7,35.0,2.4640619E7,4928123.8,6996241.297816722,1.5075224E7,106.0,0,0,0,0,168,200,0.20291455921296422,0.24349747105555705,0.0,492.0,57.50000000000001,144.95610620899254,21012.272727272728,1,2,0,4,10,0,0,0,1.0,62.72727272727273,39.6,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40704.5,57088.265979095915,81072.0,337.0,1.2279699E7,3952992.7789825266,1.5074887E7,9484511.0,NeedManualLabel
10.0.1.2-10.0.2.4-52632-80-6,10.0.1.2,52632,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24683425,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,27.994494281081334,0.4456431795830603,2468342.5,5350710.572299871,1.5126145E7,21.0,1.5207028E7,3801757.0,7549773.225852416,1.5126381E7,21.0,2.4683099E7,4936619.8,7013520.988663269,1.5126504E7,36.0,0,0,0,0,168,200,0.20256508162866377,0.24307809795439653,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40621.0,56939.066448265556,80883.0,359.0,1.23010735E7,3995254.4299737033,1.5126145E7,9476002.0,NeedManualLabel
10.0.1.2-10.0.2.4-52608-80-6,10.0.1.2,52608,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24724274,5,6,199.0,492.0,168.0,0.0,39.8,72.1886417658623,492.0,0.0,82.0,200.85815890822062,27.948242282058512,0.44490689595172744,2472427.4000000004,5361310.829218007,1.5166412E7,86.0,1.5247569E7,3811892.25,7569895.678382468,1.51667E7,86.0,2.4723979E7,4944795.8,7028126.231763748,1.5166786E7,119.0,0,0,0,0,168,200,0.2022304072507852,0.24267648870094222,0.0,492.0,57.583333333333336,144.92597378933797,21003.53787878788,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40765.5,57122.20710459287,81157.0,374.0,1.2321312E7,4023579.0063076927,1.5166412E7,9476212.0,NeedManualLabel
10.0.1.2-10.0.2.4-52634-80-6,10.0.1.2,52634,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24653498,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,28.028476932563485,0.44618414798581524,2465349.8,5340259.582102099,1.5074629E7,12.0,1.5155752E7,3788938.0,7523984.749085776,1.5074879E7,36.0,2.4653103E7,4930620.6,6998308.260736076,1.5075142E7,12.0,0,0,0,0,168,200,0.20281097635718875,0.2433731716286265,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40818.0,56999.8776314476,81123.0,513.0,1.2285925E7,3943823.0182441,1.5074629E7,9497221.0,NeedManualLabel
10.0.1.2-10.0.2.4-52594-80-6,10.0.1.2,52594,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24734472,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,27.936719247534374,0.4447234612487382,2473447.2,5361443.7541963095,1.5155428E7,28.0,1.5236658E7,3809164.5,7564454.952288477,1.5155811E7,28.0,2.4733989E7,4946797.8,7027581.412807731,1.5155971E7,170.0,0,0,0,0,168,200,0.20214702784033553,0.24257643340840265,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40886.5,57054.32485359896,81230.0,543.0,1.23262645E7,4001041.391870934,1.5155428E7,9497101.0,NeedManualLabel
10.0.1.2-10.0.2.4-52726-80-6,10.0.1.2,52726,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24521966,5,6,200.0,492.0,168.0,0.0,40.0,72.0867532907399,492.0,0.0,82.0,200.85815890822062,28.21959707472068,0.4485774101472941,2452196.5999999996,5308140.895022605,1.4963171E7,40.0,1.5044136E7,3761034.0,7468284.824084264,1.4963425E7,40.0,2.4521705E7,4904341.0,6954646.683913642,1.4963548E7,100.0,0,0,0,0,168,200,0.20389882279422458,0.2446785873530695,0.0,492.0,57.666666666666664,144.89641022803048,20994.969696969696,1,2,0,4,10,0,0,0,1.0,62.90909090909091,40.0,82.0,0,0,0,0,0,0,2,100,3,246,64240,64,3,32,40671.0,56984.321282261495,80965.0,377.0,1.2220262E7,3879059.1081552235,1.4963171E7,9477353.0,NeedManualLabel
10.0.1.2-10.0.2.4-52616-80-6,10.0.1.2,52616,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24724310,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,27.948201587829956,0.44490624814201085,2472431.0,5360107.6828903975,1.5155861E7,23.0,1.5236872E7,3809218.0,7564618.5770259425,1.515611E7,23.0,2.4724025E7,4944805.0,7026054.087045373,1.5156232E7,97.0,0,0,0,0,168,200,0.20223011279182312,0.24267613535018773,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40691.0,57021.090834883194,81011.0,371.0,1.23214155E7,4008511.2679073885,1.5155861E7,9486970.0,NeedManualLabel
10.0.1.2-10.0.2.4-52590-80-6,10.0.1.2,52590,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24765237,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,27.902014424493494,0.4441709966272481,2476523.7,5371964.863902056,1.5206905E7,48.0,1.5288441E7,3822110.25,7590094.561740513,1.5207216E7,48.0,2.4764972E7,4952994.4,7042812.132816856,1.5207292E7,94.0,0,0,0,0,168,200,0.20189590755784007,0.24227508906940806,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40961.5,57381.00818650715,81536.0,387.0,1.234161E7,4052139.0491998172,1.5206905E7,9476315.0,NeedManualLabel
10.0.1.2-10.0.2.4-52690-80-6,10.0.1.2,52690,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24602962,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,28.08604915131763,0.44710063771996233,2460296.2,5329346.840136954,1.5043912E7,21.0,1.5124989E7,3781247.25,7508633.9196902905,1.5044162E7,46.0,2.4602682E7,4920536.4,6983897.489784146,1.5044232E7,21.0,0,0,0,0,168,200,0.20322756259998287,0.24387307511997944,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40698.5,57103.82232828202,81077.0,320.0,1.2260772E7,3935954.333983056,1.5043912E7,9477632.0,NeedManualLabel
10.0.1.2-10.0.2.4-52686-80-6,10.0.1.2,52686,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24603002,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,28.086003488517377,0.44709991081576145,2460300.2,5329505.178443843,1.5045198E7,12.0,1.512625E7,3781562.5,7509281.046098199,1.5045448E7,59.0,2.4602804E7,4920560.8,6984161.08414355,1.5045536E7,12.0,0,0,0,0,168,200,0.20322723218898248,0.24387267862677897,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40695.0,57073.416736691,81052.0,338.0,1.22608E7,3937733.414644521,1.5045198E7,9476402.0,NeedManualLabel
10.0.1.2-10.0.2.4-52740-80-6,10.0.1.2,52740,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24522038,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,28.178734573366214,0.4485760930637168,2452203.8,5308322.310885486,1.4964411E7,43.0,1.5045388E7,3761347.0,7468874.159705107,1.4964622E7,56.0,2.4521783E7,4904356.6,6954898.074086154,1.496469E7,43.0,0,0,0,0,168,200,0.2038982241198713,0.24467786894384555,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40628.0,57062.10302819201,80977.0,279.0,1.22203695E7,3880660.705014611,1.4964411E7,9476328.0,NeedManualLabel
10.0.1.2-10.0.2.4-52706-80-6,10.0.1.2,52706,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24572650,5,6,199.0,492.0,168.0,0.0,39.8,72.15400196801284,492.0,0.0,82.0,200.85815890822062,28.120695163118345,0.4476521661277884,2457265.0,5319119.147854109,1.4993884E7,16.0,1.5074865E7,3768716.25,7483631.30876107,1.4994127E7,30.0,2.4572367E7,4914473.4,6969077.707188039,1.4994338E7,16.0,0,0,0,0,168,200,0.20347825733081293,0.2441739087969755,0.0,492.0,57.58333333333333,144.91970085868138,21001.7196969697,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40717.5,56941.18776860911,80981.0,454.0,1.22455995E7,3886661.2131597605,1.4993884E7,9497315.0,NeedManualLabel
10.0.1.2-10.0.2.4-52618-80-6,10.0.1.2,52618,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24694135,5,6,200.0,492.0,168.0,0.0,40.0,72.0867532907399,492.0,0.0,82.0,200.85815890822062,28.02284834030429,0.44544990136321844,2469413.5000000005,5350889.727196263,1.5115034E7,12.0,1.5196186E7,3799046.5,7544263.644994144,1.5115406E7,27.0,2.4693766E7,4938753.2,7012985.288372471,1.5115563E7,12.0,0,0,0,0,168,200,0.20247722789237202,0.24297267347084642,0.0,492.0,57.666666666666664,144.89641022803048,20994.969696969696,1,2,0,4,10,0,0,0,1.0,62.90909090909091,40.0,82.0,0,0,0,0,0,0,2,100,3,246,64240,64,3,32,40840.5,57009.07001960302,81152.0,529.0,1.2306221E7,3972261.43876986,1.5115034E7,9497408.0,NeedManualLabel
10.0.1.2-10.0.2.4-52622-80-6,10.0.1.2,52622,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24683992,5,6,200.0,492.0,168.0,0.0,40.0,72.0867532907399,492.0,0.0,82.0,200.85815890822062,28.03436332340409,0.44563294300208817,2468399.2,5349518.090036727,1.5115441E7,45.0,1.5196418E7,3799104.5,7544396.146854674,1.5115663E7,111.0,2.468362E7,4936724.0,7011435.32233433,1.5115806E7,45.0,0,0,0,0,168,200,0.2025604286373128,0.24307251436477537,0.0,492.0,57.666666666666664,144.89641022803048,20994.969696969696,1,2,0,4,10,0,0,0,1.0,62.90909090909091,40.0,82.0,0,0,0,0,0,0,2,100,3,246,64240,64,3,32,40671.0,57001.29184500997,80977.0,365.0,1.23013025E7,3979792.8330962784,1.5115441E7,9487164.0,NeedManualLabel
10.0.1.2-10.0.2.4-52672-80-6,10.0.1.2,52672,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24613303,5,6,199.0,492.0,168.0,0.0,39.8,72.1886417658623,492.0,0.0,82.0,200.85815890822062,28.074249116422937,0.4469127934596994,2461330.3,5329701.463836977,1.5034248E7,13.0,1.5115411E7,3778852.75,7503793.016025045,1.5034506E7,27.0,2.4612878E7,4922575.6,6983692.458381584,1.5034701E7,13.0,0,0,0,0,168,200,0.20314217884531793,0.24377061461438151,0.0,492.0,57.583333333333336,144.92597378933797,21003.53787878788,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40808.0,57070.58830956625,81163.0,453.0,1.2265837E7,3915124.3824228626,1.5034248E7,9497426.0,NeedManualLabel
10.0.1.2-10.0.2.4-52720-80-6,10.0.1.2,52720,10.0.2.4,80,6,16/07/2026 12:23:46 PM,24562557,5,6,199.0,492.0,168.0,0.0,39.8,72.1886417658623,492.0,0.0,82.0,200.85815890822062,28.132250237627947,0.4478361108739615,2456255.7,5318801.282707119,1.500358E7,10.0,1.5084492E7,3771123.0,7488468.739249211,1.500379E7,48.0,2.4562263E7,4912452.6,6969332.572198632,1.5003865E7,10.0,0,0,0,0,168,200,0.2035618685790734,0.2442742422948881,0.0,492.0,57.583333333333336,144.92597378933797,21003.53787878788,1,2,0,4,10,0,0,0,1.0,62.81818181818182,39.8,82.0,0,0,0,0,0,0,2,99,3,246,64240,64,3,32,40598.5,57011.89844672777,80912.0,285.0,1.2240675E7,3907337.7225484364,1.500358E7,9477770.0,NeedManualLabel
10.0.3.2-10.0.2.4-58112-80-6,10.0.3.2,58112,10.0.2.4,80,6,16/07/2026 12:23:59 PM,15149339,180,245,12934.0,347519.0,315.0,0.0,71.85555555555554,125.28676033536863,4344.0,0.0,1418.4448979591832,854.8675827527237,23793.31533870884,28.054029288010522,35729.573113207516,89604.58941117623,1241624.0,13.0,1.5149015E7,84631.36871508376,135115.25336956486,1241624.0,37.0,1.5149047E7,62086.25819672129,120282.09169338013,1322747.0,13.0,0,0,0,0,6560,7848,11.881706521980927,16.172322766029595,0.0,4344.0,846.1338028169006,933.0519705256185,870585.9797017395,2,2,0,126,424,0,0,0,1.0,848.1247058823529,71.85555555555555,1418.4448979591837,0,0,0,180226,133,26163,180,12934,245,347519,64240,64,45,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.3.2-10.0.2.4-37460-80-6,10.0.3.2,37460,10.0.2.4,80,6,16/07/2026 12:23:55 PM,19432974,184,255,11304.0,385152.0,580.0,0.0,61.43478260869567,149.19923265216948,2896.0,0.0,1510.3999999999992,851.2658920088588,20401.200557361935,22.590469168537968,44367.52054794522,138248.8957108049,1889080.0,10.0,1.9432639E7,106189.28415300546,208618.61399599773,1889080.0,26.0,1.9432559E7,76506.13779527556,182719.3891089518,1940285.0,10.0,0,0,0,0,6868,8168,9.468442658339377,13.122026510198593,0.0,2896.0,901.036363636363,970.3373311689576,941554.5362600953,2,2,0,96,438,0,0,0,1.0,903.0888382687928,61.43478260869565,1510.4,0,0,0,99114,65,26899,61,3768,85,128384,64240,64,30,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-52582-80-6,10.0.1.2,52582,10.0.2.4,80,6,16/07/2026 12:24:06 PM,9806502,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1217047628196068,0.4078926410253116,3268834.0,5626461.722971996,9765671.0,334.0,9806168.0,4903084.0,6876736.483619101,9765671.0,40497.0,0,0,0,0,0,0,0,0,0,96,20,0.3059194807689837,0.1019731602563279,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40497.0,0.0,40497.0,40497.0,9765671.0,0.0,9765671.0,9765671.0,NeedManualLabel
10.0.1.2-10.0.2.4-52594-80-6,10.0.1.2,52594,10.0.2.4,80,6,16/07/2026 12:24:10 PM,5474553,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,2.009296466761761,0.7306532606406404,1824851.0,3125405.905516754,5433684.0,301.0,5474252.0,2737126.0,3813508.8953256686,5433684.0,40568.0,0,0,0,0,0,0,0,0,0,96,20,0.5479899454804803,0.1826633151601601,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40568.0,0.0,40568.0,40568.0,5433684.0,0.0,5433684.0,5433684.0,NeedManualLabel
10.0.1.2-10.0.2.4-52618-80-6,10.0.1.2,52618,10.0.2.4,80,6,16/07/2026 12:24:10 PM,5474337,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,2.009375747236606,0.7306820899042203,1824779.0,3125050.073956736,5433200.0,286.0,5474051.0,2737025.5,3812966.5444244985,5433200.0,40851.0,0,0,0,0,0,0,0,0,0,96,20,0.5480115674281653,0.18267052247605509,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40851.0,0.0,40851.0,40851.0,5433200.0,0.0,5433200.0,5433200.0,NeedManualLabel
