Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.1.2-10.0.2.4-37612-80-6,10.0.1.2,37612,10.0.2.4,80,6,16/07/2026 10:05:22 AM,10057113,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.0937532470799523,0.397728453483619,3352371.0,5731316.289368351,9970324.0,40236.0,1.001056E7,5005280.0,7021632.5625791615,9970324.0,40236.0,0,0,0,0,0,0,0,0,0,96,20,0.2982963401127143,0.09943211337090475,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40236.0,0.0,40236.0,40236.0,9970324.0,0.0,9970324.0,9970324.0,NeedManualLabel
10.0.1.2-10.0.2.4-37626-80-6,10.0.1.2,37626,10.0.2.4,80,6,16/07/2026 10:05:22 AM,10016798,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.098155318695655,0.39932920679842004,3338932.666666667,5705073.567090291,9926584.0,43751.0,9970335.0,4985167.5,6988218.231634191,9926584.0,43751.0,0,0,0,0,0,0,0,0,0,96,20,0.29949690509881505,0.09983230169960501,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,43751.0,0.0,43751.0,43751.0,9926584.0,0.0,9926584.0,9926584.0,NeedManualLabel
10.0.1.2-10.0.2.4-37642-80-6,10.0.1.2,37642,10.0.2.4,80,6,16/07/2026 10:05:22 AM,9976493,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1025918626916293,0.40094249552422884,3325497.666666667,5681884.018778835,9886372.0,43650.0,9930022.0,4965011.0,6959855.4715340175,9886372.0,43650.0,0,0,0,0,0,0,0,0,0,96,20,0.3007068716431716,0.10023562388105721,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,43650.0,0.0,43650.0,43650.0,9886372.0,0.0,9886372.0,9886372.0,NeedManualLabel
10.0.1.2-10.0.2.4-37648-80-6,10.0.1.2,37648,10.0.2.4,80,6,16/07/2026 10:05:22 AM,9926011,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.108199456962117,0.4029816207134971,3308670.333333333,5655099.55410215,9838616.0,40841.0,9879457.0,4939728.5,6928073.143040026,9838616.0,40841.0,0,0,0,0,0,0,0,0,0,96,20,0.3022362155351228,0.10074540517837427,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40841.0,0.0,40841.0,40841.0,9838616.0,0.0,9838616.0,9838616.0,NeedManualLabel
10.0.1.2-10.0.2.4-37652-80-6,10.0.1.2,37652,10.0.2.4,80,6,16/07/2026 10:05:23 AM,9895722,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1115914533573195,0.4042150739481162,3298574.0,5636149.119392868,9806638.0,42511.0,9849149.0,4924574.5,6904280.414066661,9806638.0,42511.0,0,0,0,0,0,0,0,0,0,96,20,0.30316130546108716,0.10105376848702904,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,42511.0,0.0,42511.0,42511.0,9806638.0,0.0,9806638.0,9806638.0,NeedManualLabel
10.0.1.2-10.0.2.4-37682-80-6,10.0.1.2,37682,10.0.2.4,80,6,16/07/2026 10:05:23 AM,9855494,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1161287298231828,0.4058649926629756,3285164.666666667,5613063.807458573,9766572.0,42330.0,9808902.0,4904451.0,6876077.460099035,9766572.0,42330.0,0,0,0,0,0,0,0,0,0,96,20,0.3043987444972317,0.1014662481657439,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,42330.0,0.0,42330.0,42330.0,9766572.0,0.0,9766572.0,9766572.0,NeedManualLabel
10.0.1.2-10.0.2.4-37698-80-6,10.0.1.2,37698,10.0.2.4,80,6,16/07/2026 10:05:23 AM,9815041,3,1,10.0,0.0,10.0,0.0,3.3333333333333335,5.773502691896258,0.0,0.0,0.0,0.0,1.0188444449697154,0.4075377779878861,3271680.333333333,5590171.732206654,9726654.0,41700.0,9768354.0,4884177.0,6848296.648879779,9726654.0,41700.0,0,0,0,0,0,0,0,0,0,96,20,0.30565333349091456,0.10188444449697152,0.0,10.0,2.0,4.47213595499958,20.0,0,0,1,1,3,0,0,0,0.0,2.5,3.3333333333333335,0.0,0,0,0,0,0,0,3,10,1,0,126,0,1,32,41700.0,0.0,41700.0,41700.0,9726654.0,0.0,9726654.0,9726654.0,NeedManualLabel
10.0.1.2-10.0.2.4-37718-80-6,10.0.1.2,37718,10.0.2.4,80,6,16/07/2026 10:05:23 AM,9774448,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1253832441484164,0.40923027059942413,3258149.333333333,5567255.118744096,9686661.0,41088.0,9727749.0,4863874.5,6820450.07672987,9686661.0,41088.0,0,0,0,0,0,0,0,0,0,96,20,0.30692270294956814,0.10230756764985603,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,41088.0,0.0,41088.0,41088.0,9686661.0,0.0,9686661.0,9686661.0,NeedManualLabel
10.0.1.2-10.0.2.4-37746-80-6,10.0.1.2,37746,10.0.2.4,80,6,16/07/2026 10:05:23 AM,9734182,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1300384562359733,0.4109230749948994,3244727.333333333,5544179.048795803,9646593.0,40911.0,9687504.0,4843752.0,6792242.880121558,9646593.0,40911.0,0,0,0,0,0,0,0,0,0,96,20,0.30819230624617455,0.10273076874872485,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,40911.0,0.0,40911.0,40911.0,9646593.0,0.0,9646593.0,9646593.0,NeedManualLabel
10.0.1.2-10.0.2.4-37776-80-6,10.0.1.2,37776,10.0.2.4,80,6,16/07/2026 10:05:23 AM,9683268,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1359801257178879,0.4130836820792319,3227756.0,5513772.936062293,9594512.0,42029.0,9636541.0,4818270.5,6754625.506469215,9594512.0,42029.0,0,0,0,0,0,0,0,0,0,96,20,0.30981276155942394,0.10327092051980798,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,42029.0,0.0,42029.0,42029.0,9594512.0,0.0,9594512.0,9594512.0,NeedManualLabel
